Date,ProductAsin,RatingScore,ReviewDescription,ReviewId,ReviewReaction,ReviewTitle,ReviewUrl,TotalCategoryRatings,TotalCategoryReviews,Variant
2024-07-08,B0B9788XQ2,1,"After one year of use, the left side pieces have very low volume, while the right side pieces still have good volume. This product is only good for temporary use; after one year, it gets worse and worse. Please don't waste your money on this product.",R1YM4ALOU8XYJL,1,After 1 year review,https://www.amazon.in/gp/customer-reviews/R1YM4ALOU8XYJL/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0B9788XQ2,4892,1718,Colour: Mint Green
2024-07-22,B0B9788XQ2,3,"noise buds VS104 pro is good product but after 1 year, left ear piece is getting battery draining fast. I tried to connect with customer care. Got option to register online complaint. Registered online complaint and closed with an update says warranty is over.Again I have registered another one with warranty expired but ready to pay for service, but again disappointed reply says spare part is not available. They closed the complaint with thank for understanding the situation.Hence I won't recommend to buy any of the Noise product, as I understand that the built quality is very poor.",R18FJJ7RWLXLNV,0,Product Good Till the Warranty Covers,https://www.amazon.in/gp/customer-reviews/R18FJJ7RWLXLNV/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0B9788XQ2,4892,1718,Colour: Mint Green
2024-07-24,B0B9788XQ2,4,Budged friendly earbud,R39E7AWKVEMSYE,0,Vale for money,https://www.amazon.in/gp/customer-reviews/R39E7AWKVEMSYE/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0B9788XQ2,4892,1718,Colour: Jet Black
2021-08-19,B092ZFV1FC,5,"At first i was kinda skeptical when i read about the reviews saying the buds had “inadequate bass” and I can say you the buds have decent enough bass. I listen to bass-heavy songs all the time and this buds have okayish bass (compared to previous gen AirBuds). If your prefer bass-rich songs you’ll be a bit disappointed. The form factor is the main reason I considered this buds. The mids and highs are very clear. Perfect for those who enjoy casual listening. The Call quality is above average. Battery life is enough but could’ve been better consider the competition offers almost 2hrs more on buds and 4-8 hrs more on the charging case. The buds are comfortable and provides good noise isolation. Hypersync is actually good at first i thought it was a gimmick but when i compared with the previous gen model the buds connects fast (could say it rivals AirPods and the lid snaps like one too). The quick charge is really convenient aswell!Audio Quality 9/10Bass 7/10Form factor 10/10Connectivity 9/10Battery life 8/10Comfort 9/10Noise isolation 9/10Build quality 9/10Design 10/10 (looks and feels premium)Water resistance 8/10 (could’ve been waterproof)Verdict- The headphones provide premium audio experience and has good build and design. They have very good features like Hypersync and Quick charge. But if you have a taste for bass heavy songs i don’t recommend these. If you enjoy casual music, lo-fi and pop, these are the one for you. Absolutely worth the price. Cheers!",R1L5X7NZGHO9JB,22,Premium product at a reasonable price,https://www.amazon.in/gp/customer-reviews/R1L5X7NZGHO9JB/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B092ZFV1FC,16498,5133,Colour: Pearl White
2021-12-14,B092ZFV1FC,1,"I hope you'll find my review helpful if you haven't purchased this item otherwise you'll get to know within a month anyway so good luck if you want to purchase this.I'm very much surprised that within a month, one of the Air Buds just stopped working!!!!At this price point, practically I didn't even expect for it to work or have high functionalities as Apple Airpods but if the item just stops working within a month then there's something fundamentally wrong with it.As you can see from the video, when I try to pair my Air Buds+ with my mobile, only one gets paired (blinking LED) and the other one, simply doesn't blink at all! This video was taken after resetting the Air Buds+ and unpaid from all the Bluetooth connected devices so the resetting clearly didn't work.Except for this issue, I must say that the product is very good at this price range. Sound quality and noise cancellation is also good. I usually use it for zoom meetings and have no issues in connectivity or speakers and microphones.Also, sometimes when these Air Buds are at around 30% battery, the flow of the sound goes like stereo automatically and makes infinity ♾️ sound pattern in your head.Company provides you 1 year warranty so it's up to you if you want to get it repaired and still hope it won't stop working after a month or so.I contacted their customer care and they clearly mentioned that after they check your item, if the item is not working at all, the company will replace the unit but they didn't clarify that they will replace it with another used/refurbished one so please be mindful before buying this.[Update: 26 May, 2022] : After 6 months of usage, I found that the used replacement that the company sent to me is still buzzing constantly in the right Air Bud. Also, both the Air Buds gets disconnected automatically anytime.After this incident, I will never buy any Noise product in the future nor will recommend anyone in my circle.[Update: 5 June, 2022] : Things are getting worse. I've used this for several zoom and skype calls and the othmicrophone is not working properly. Whatever you will say, your meeting participants will not be able to hear clearly as your voice will keep breaking. Also, suddenly it turns off or gets disconnected from your laptop or mobile anytime.I will keep using this occasionally to check how long it will last! I would recommend investing into a better brand option which provides a good customer service.",R2QLRX851DTRRB,53,Stopped working within a month,https://www.amazon.in/gp/customer-reviews/R2QLRX851DTRRB/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B092ZFV1FC,16498,5133,Colour: Pearl White
2021-08-17,B092ZFV1FC,4,"It is a really good product…I have used boat earphones(neckband) as well, and honestly their build quality is really poor. These are quite good in sound as well as build quality. My main agenda to go for this product is iPhone compatibility which is missing in most of the same range products. I got a really great deal which looks exactly like airpods with no issues so far(almost a week).Although for other users i would like to give few points to consider before purchasing them.1. They lack in bass, if you like to listen rock music with good bass, you might not like them. They provide good balanced sound with 95~98% noise cancellation.2. Touch can be little bit more smooth. You have to press more than required times to enable volume up/down or use other features.",R25MPISTBF3FS6,0,Good Package,https://www.amazon.in/gp/customer-reviews/R25MPISTBF3FS6/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B092ZFV1FC,16498,5133,Colour: Pearl White
2021-08-11,B092ZFV1FC,5,"#right ear buds facing charging issue as well as battery drain to much fast ....Its charge two times full ,third time 60-70% chargeOTHRWISE ,Its awesome for me...  On full volume no distortion is here... calling , listening song for best...  BASS is medium...There is no singal break left phone  during shifting to another room  .. monopod is working  dont worry as well as touch too...but sometime ita confused where the actual touch gesture on ear buds....# C-CABLE QUALITY IS not good, i recommend to use mobile charging cable not box cableTips:#For gamers ,  (low latency) Go  to developer option then find bluetooth codec choose SBS during games only mthen shift to default or AAC...if automatically choose SBS  then leave it if AAC THEN choose sbc during games only#full discharge their ear buds then  put into the case then you full enjoy battery backupOtherwise, you  r unsatisfiedThanksAtlast  , DONT FORGET TO REGISTER WARRANTY ON NOISE WEBSITE",R1UBHPWZOFI183,2,"11 Aug, 2021 my first ear buds experience",https://www.amazon.in/gp/customer-reviews/R1UBHPWZOFI183/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B092ZFV1FC,16498,5133,Colour: Pearl White
2024-05-07,B092ZFV1FC,3,Good product,R2D7X3Z14G23VT,0,Good Sound,https://www.amazon.in/gp/customer-reviews/R2D7X3Z14G23VT/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B092ZFV1FC,16498,5133,Colour: Pearl White
2021-08-09,B092ZFV1FC,5,"I'm shopping from last 7-8 years but writing a review for first time because I'm super satisfied with this product, This product has less ratings that's why I'm rating, Previously I've ordered Boat 441 Earbuds that was good but those have extra & unnecessary bass and vocals are not good also there battery backup it's not that much that they have mentioned, they only lasts 2.5hrs and also you got pain after 5-10mins, then I ordered these earbuds and believe bhi these are outstanding Bass & Vocals are too good, Battery Backup - More than 5-6hrs (Earbuds), And these also looks similar to Apple Airpodes Pro and those price is more than ₹20,000 So you're getting similar design with best quality in just ₹2000, So don't think much just buy this you gonna love thisSound - 5/5,Bass - 5/5,Battery - 5/5,Comfort - 5/5",R106LYWQXBE997,1,A Must Buy,https://www.amazon.in/gp/customer-reviews/R106LYWQXBE997/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B092ZFV1FC,16498,5133,Colour: Pearl White
2022-01-07,B092ZFV1FC,1,"Pros - Sleek & Small in size.Cons - Many mentioned below.Earpod playback time of 20 hrs - Noise has marketed this product claiming 20hrs of playback time. I've used this product at 100% battery twice and each time it didn't last longer than 5-6 hrs of being connected with intermittent playback. Either the product I've rcvd is faulty or you guys are giving out false info for marketing purposes.P.S. - I did order a replacement of this product and the 2nd one had the exact same performance. Look at the snapshots attached that show the battery draining down to 60% in 2.5 hrs of playback time. Somebody should sue their asses for false marketting.Bluetooth range - They also claim Bluetooth range of 10 mtrs without any obstructions but in reality the one I have barely works beyond 4 mtrs.No Noise Cancellation - These also don't have any noise cancellation at all. In fact, surrounding noise is amplified. So this product is not worth it at all for this price.Customer Service - None available on their support line. All you get is an IVR that sends you an SMS with a self help link taking you back to the website. Half the things don't work on their website.Poor Website response - When registering the complaint, it's not accepting Invoice snapshot upload of <300 kb whereas the limit is 5Mb. So dead end here too.Service Center - Upon calling them, they aren't willing to answer any questions at all and say they do not know the answer to the questions / concerns mentioned above. Dead End again !!!Long story short, Do not buy this product coz even if it works well for ""You"", in case of any trouble with it regardless of warranty, don't expect any service at all.",R31CGA74SY85GT,3,False Marketing & Pathetic Service Std,https://www.amazon.in/gp/customer-reviews/R31CGA74SY85GT/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B092ZFV1FC,16498,5133,Colour: Pearl White
2022-07-21,B092ZFV1FC,2,"I fell in love with how the product was presented in videos and descriptions and thought I'd give it a try but immediately ended up returning the product after just 2 days of use. For the price range, it can be way better. The build is okay but it hurts after wearing the earbuds for a few MINUTES. I tried changing the tips but it was of no use. The technology (bass, overall sound, touch sensitivity, noise cancellations, etc.) can be improved. It connects fast, I can say that for sure and the battery also is just above ""okay"". I compared the product with Realme Q2 Neo which is around the same price range and that excels! It doesn't provide noise cancellation but possesses way better sound quality, fit and touch sensors. If you need uninterrupted music, for the best price and tech I'd ditch Noise and go for Realme audio products!",RM8RNZZJJB8NG,0,Do not get deceived by the images & promo videos!,https://www.amazon.in/gp/customer-reviews/RM8RNZZJJB8NG/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B092ZFV1FC,16498,5133,Colour: Pearl White
2024-05-22,B092ZFV1FC,3,I like the product. But I lost the charging case.can it be replaced.,R3CZSG1J5S3KI6,0,"Can you replace a charging case,",https://www.amazon.in/gp/customer-reviews/R3CZSG1J5S3KI6/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B092ZFV1FC,16498,5133,Colour: Pearl White
2024-05-30,B092ZFV1FC,4,"Nice sound,deep Bass,and good touch control ,worthy",RC4P8AXQXLEMI,0,Good sound quality,https://www.amazon.in/gp/customer-reviews/RC4P8AXQXLEMI/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B092ZFV1FC,16498,5133,Colour: Pearl White
2024-08-03,B09Y5MK1KB,4,"Overall, the Noise Buds VS104 is an excellent choice for anyone looking for reliable and budget-friendly true wireless earbuds. With a comfortable fit, good sound quality, and long battery life, they are ideal for both daily use and travel. The added features like low latency and ENC make them a versatile option for various needs.",R3CHILPK4D71MH,1,Value for money,https://www.amazon.in/gp/customer-reviews/R3CHILPK4D71MH/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09Y5MK1KB,28221,9794,Colour: Midnight Blue
2024-07-22,B09Y5MK1KB,3,Writing this review after using this for almost 9 months now. You can see from the condition this have been used very ruggedly still it's working fine. But let me highlight some points here.Cons:1) I have faced that sometimes it didn't charged even after the box is full.2) it's feels too heavy for ears and not very light.Pros:1) the audio is really amazing2) you can easily talk on phones in a crowded place also.3) very solid build4) for the price is really good,R11IZ7UBE8A23O,3,Strong earpods with a Solid case,https://www.amazon.in/gp/customer-reviews/R11IZ7UBE8A23O/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09Y5MK1KB,28221,9794,Colour: Charcoal Black
2024-05-16,B09Y5MK1KB,4,"Been using this for about 2 months. For ₹999, it's a really good product.They connect fastly and has a good audio quality, bass too. Tuch gestures work really well. Both the case and the buds are lightweight so it's good to carry along. Different sizes and colored earpieces are provided, which I would say is great. Charging cable is also of good quality, though it's short.Connectivity ranges to like 2 rooms in house and about 6-8 hours of playback, so it's not bad. Though the build quality is little poor as one of the earbud's piece came off from a fall. It wasn't broken, was able to join it back and worked well.Good earbuds",R3F5IA30WYXULB,16,Value for price product,https://www.amazon.in/gp/customer-reviews/R3F5IA30WYXULB/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09Y5MK1KB,28221,9794,Colour: Mint Green
